FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
385,385_BIOMD0000000339.xml.ssa,./models/sbml/test/all/385_BIOMD0000000339.xml.ssa.sbml,WithProbWEAK_UNTIL,735,149,72541,72541,72541,72541,72541,72541,72541,72541,72541,72541,72541,72541,1408,38130,72598,7277041,6705986,248,148,120786,120786,120786,120786,120786,120786,120786,120786,120786,120786,120786,120786,1175,151417,99700,4960120,4615309,66909,66909,18443,269542,269542,269542,269542
386,386_BIOMD0000000340.xml.ssa,./models/sbml/test/all/386_BIOMD0000000340.xml.ssa.sbml,WithProbWEAK_UNTIL,680,138,83013,83013,83013,83013,83013,83013,83013,83013,83013,83013,83013,83013,1925,39195,75130,7003364,6522299,254,124,99531,99531,99531,99531,99531,99531,99531,99531,99531,99531,99531,99531,1315,152720,99338,4965281,4663742,37024,37024,1293,152263,152263,152263,152263
387,387_BIOMD0000000152.xml.ssa,./models/sbml/test/all/387_BIOMD0000000152.xml.ssa.sbml,WithProbWEAK_UNTIL,1317,169,77505,77505,77505,77505,77505,77505,77505,77505,77505,77505,77505,77505,1021,94341,80659,2610595,2521273,267,305,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,1083,511562,153910,8104656,8047898,21928,21928,1409,177524,177524,177524,177524
388,388_MODEL9147232940.xml.ssa,./models/sbml/test/all/388_MODEL9147232940.xml.ssa.sbml,WithProbWEAK_UNTIL,683,160,46084,46084,46084,46084,46084,46084,46084,46084,46084,46084,46084,46084,1349,53335,72658,2905560,2724244,292,138,74987,74987,74987,74987,74987,74987,74987,74987,74987,74987,74987,74987,972,134369,66045,2791347,2683547,29307,29307,1320,73680,73680,73680,73680
389,389_MODEL9071122126.xml.ssa,./models/sbml/test/all/389_MODEL9071122126.xml.ssa.sbml,WithProbWEAK_UNTIL,782,153,46542,46542,46542,46542,46542,46542,46542,46542,46542,46542,46542,46542,1127,63998,72290,1937925,1860026,277,155,68487,68487,68487,68487,68487,68487,68487,68487,68487,68487,68487,68487,1052,144704,77636,2340714,2287737,36965,36965,1247,93756,93756,93756,93756
390,390_BIOMD0000000019.xml.ssa,./models/sbml/test/all/390_BIOMD0000000019.xml.ssa.sbml,WithProbWEAK_UNTIL,859,167,99304,99304,99304,99304,99304,99304,99304,99304,99304,99304,99304,99304,1227,119002,85490,3793314,3709969,211,121,104940,104940,104940,104940,104940,104940,104940,104940,104940,104940,104940,104940,679,502820,206087,8973712,8901879,42439,42439,1518,336431,336431,336431,336431
391,391_MODEL1105060003.xml.ssa,./models/sbml/test/all/391_MODEL1105060003.xml.ssa.sbml,WithProbWEAK_UNTIL,1192,185,83500,83500,83500,83500,83500,83500,83500,83500,83500,83500,83500,83500,2990,111335,144487,3691357,3599677,499,147,153577,153577,153577,153577,153577,153577,153577,153577,153577,153577,153577,153577,1205,525593,222133,9493218,9426528,31544,31544,1264,206467,206467,206467,206467
392,392_BIOMD0000000109.xml.ssa,./models/sbml/test/all/392_BIOMD0000000109.xml.ssa.sbml,WithProbWEAK_UNTIL,718,158,66381,66381,66381,66381,66381,66381,66381,66381,66381,66381,66381,66381,1285,98597,101027,4556817,4293837,475,143,133804,133804,133804,133804,133804,133804,133804,133804,133804,133804,133804,133804,1271,784005,195881,11732337,11658740,25460,25460,1448,202405,202405,202405,202405
393,393_MODEL9071773985.xml.ssa,./models/sbml/test/all/393_MODEL9071773985.xml.ssa.sbml,WithProbWEAK_UNTIL,896,155,64219,64219,64219,64219,64219,64219,64219,64219,64219,64219,64219,64219,1486,64217,81819,2491780,2362690,471,165,105875,105875,105875,105875,105875,105875,105875,105875,105875,105875,105875,105875,1641,188087,91853,3385152,3306922,33798,33798,1318,113496,113496,113496,113496
394,394_MODEL9147091146.xml.ssa,./models/sbml/test/all/394_MODEL9147091146.xml.ssa.sbml,WithProbWEAK_UNTIL,817,154,55494,55494,55494,55494,55494,55494,55494,55494,55494,55494,55494,55494,1464,66507,86681,2904160,2828242,463,170,107279,107279,107279,107279,107279,107279,107279,107279,107279,107279,107279,107279,1349,179026,98042,3580713,3516313,46604,46604,3805,163969,163969,163969,163969
395,396_MODEL0975191032.xml.ssa,./models/sbml/test/all/396_MODEL0975191032.xml.ssa.sbml,WithProbWEAK_UNTIL,840,150,88598,88598,88598,88598,88598,88598,88598,88598,88598,88598,88598,88598,1758,91975,116589,9048178,8624192,599,138,186357,186357,186357,186357,186357,186357,186357,186357,186357,186357,186357,186357,1089,418550,220416,12797441,12657632,40171,40171,1303,252111,252111,252111,252111
396,395_MODEL9079179924.xml.ssa,./models/sbml/test/all/395_MODEL9079179924.xml.ssa.sbml,WithProbWEAK_UNTIL,1442,137,54143,54143,54143,54143,54143,54143,54143,54143,54143,54143,54143,54143,1027,65828,96124,3665800,3510924,762,186,121639,121639,121639,121639,121639,121639,121639,121639,121639,121639,121639,121639,1656,222934,122840,3863452,3742736,28248,28248,1226,137383,137383,137383,137383
397,397_BIOMD0000000153.xml.ssa,./models/sbml/test/all/397_BIOMD0000000153.xml.ssa.sbml,WithProbWEAK_UNTIL,659,286,77944,77944,77944,77944,77944,77944,77944,77944,77944,77944,77944,77944,1791,166981,101455,3314681,3221975,281,142,193692,193692,193692,193692,193692,193692,193692,193692,193692,193692,193692,193692,1394,793007,307664,14506582,14428363,25901,25901,1234,255226,255226,255226,255226
398,400_MODEL1102210001.xml.ssa,./models/sbml/test/all/400_MODEL1102210001.xml.ssa.sbml,WithProbWEAK_UNTIL,572,180,74456,74456,74456,74456,74456,74456,74456,74456,74456,74456,74456,74456,1439,98381,117206,9643160,9255196,211,135,118731,118731,118731,118731,118731,118731,118731,118731,118731,118731,118731,118731,1363,542471,160258,16498289,15989684,66546,66546,1445,398583,398583,398583,398583
399,399_BIOMD0000000049.xml.ssa,./models/sbml/test/all/399_BIOMD0000000049.xml.ssa.sbml,WithProbWEAK_UNTIL,566,154,41584,41584,41584,41584,41584,41584,41584,41584,41584,41584,41584,41584,1032,99656,108120,3564089,3423132,368,163,110163,110163,110163,110163,110163,110163,110163,110163,110163,110163,110163,110163,1379,534060,209807,9079618,8872350,33342,33342,1297,204338,204338,204338,204338
400,398_MODEL9086926384.xml.ssa,./models/sbml/test/all/398_MODEL9086926384.xml.ssa.sbml,WithProbWEAK_UNTIL,628,140,42369,42369,42369,42369,42369,42369,42369,42369,42369,42369,42369,42369,1422,91492,98051,3237954,3154564,212,141,82900,82900,82900,82900,82900,82900,82900,82900,82900,82900,82900,82900,1034,328666,133989,3990318,3934088,34647,34647,1199,144260,144260,144260,144260
401,401_MODEL9070467164.xml.ssa,./models/sbml/test/all/401_MODEL9070467164.xml.ssa.sbml,WithProbWEAK_UNTIL,591,155,47071,47071,47071,47071,47071,47071,47071,47071,47071,47071,47071,47071,1424,82554,96063,4100854,3925492,209,127,61507,61507,61507,61507,61507,61507,61507,61507,61507,61507,61507,61507,1324,216813,106243,5154619,5020910,30767,30767,1264,123066,123066,123066,123066
402,402_MODEL9086953089.xml.ssa,./models/sbml/test/all/402_MODEL9086953089.xml.ssa.sbml,WithProbWEAK_UNTIL,624,142,52806,52806,52806,52806,52806,52806,52806,52806,52806,52806,52806,52806,1859,103885,115706,5913517,5658982,282,236,83370,83370,83370,83370,83370,83370,83370,83370,83370,83370,83370,83370,999,319817,130831,6129946,6043354,50680,50680,1226,139349,139349,139349,139349
403,403_BIOMD0000000205.xml.ssa,./models/sbml/test/all/403_BIOMD0000000205.xml.ssa.sbml,WithProbWEAK_UNTIL,512,134,92321,92321,92321,92321,92321,92321,92321,92321,92321,92321,92321,92321,1203,138104,171947,14565883,14168246,237,158,165109,165109,165109,165109,165109,165109,165109,165109,165109,165109,165109,165109,1560,567989,221312,18041877,17771151,112154,112154,1347,404258,404258,404258,404258
404,405_MODEL2784700357.xml.ssa,./models/sbml/test/all/405_MODEL2784700357.xml.ssa.sbml,WithProbWEAK_UNTIL,567,142,154516,154516,154516,154516,154516,154516,154516,154516,154516,154516,154516,154516,1520,386453,245328,36253057,35179705,305,150,262540,262540,262540,262540,262540,262540,262540,262540,262540,262540,262540,262540,2049,3183763,411738,63160485,61401112,71936,71936,1291,330699,330699,330699,330699
405,404_MODEL1107050000.xml.ssa,./models/sbml/test/all/404_MODEL1107050000.xml.ssa.sbml,WithProbWEAK_UNTIL,700,149,77190,77190,77190,77190,77190,77190,77190,77190,77190,77190,77190,77190,2021,41788,111071,325641,298739,211,158,149897,149897,149897,149897,149897,149897,149897,149897,149897,149897,149897,149897,1101,374734,183732,15180,13224,49828,49828,1172,223336,223336,223336,223336
406,406_MODEL8568434338.xml.ssa,./models/sbml/test/all/406_MODEL8568434338.xml.ssa.sbml,WithProbWEAK_UNTIL,658,156,119259,119259,119259,119259,119259,119259,119259,119259,119259,119259,119259,119259,2274,292420,227509,15261643,15184502,1740,295,536942,536942,536942,536942,536942,536942,536942,536942,536942,536942,536942,536942,1795,12349623,744392,88215252,87678068,70653,70653,1359,345888,345888,345888,345888
407,407_MODEL1102210000.xml.ssa,./models/sbml/test/all/407_MODEL1102210000.xml.ssa.sbml,WithProbWEAK_UNTIL,1367,180,94577,94577,94577,94577,94577,94577,94577,94577,94577,94577,94577,94577,3369,175500,212268,16804159,16225714,246,140,129893,129893,129893,129893,129893,129893,129893,129893,129893,129893,129893,129893,2206,637036,225641,20654933,20347807,72220,72220,1355,282045,282045,282045,282045
408,409_MODEL3618487388.xml.ssa,./models/sbml/test/all/409_MODEL3618487388.xml.ssa.sbml,WithProbWEAK_UNTIL,1409,181,133805,133805,133805,133805,133805,133805,133805,133805,133805,133805,133805,133805,2062,332773,262633,45666962,44409365,704,153,246085,246085,246085,246085,246085,246085,246085,246085,246085,246085,246085,246085,2020,2435222,377324,42338010,41721779,107848,107848,1296,353870,353870,353870,353870
409,408_MODEL1101170000.xml.ssa,./models/sbml/test/all/408_MODEL1101170000.xml.ssa.sbml,WithProbWEAK_UNTIL,843,168,101097,101097,101097,101097,101097,101097,101097,101097,101097,101097,101097,101097,2107,199554,180787,13171954,12922832,230,123,208767,208767,208767,208767,208767,208767,208767,208767,208767,208767,208767,208767,2002,1308117,302815,36433065,36192086,69940,69940,1130,335751,335751,335751,335751
410,410_BIOMD0000000014.xml.ssa,./models/sbml/test/all/410_BIOMD0000000014.xml.ssa.sbml,WithProbWEAK_UNTIL,677,136,50824,50824,50824,50824,50824,50824,50824,50824,50824,50824,50824,50824,1594,319058,132871,5401813,5328028,396,141,353131,353131,353131,353131,353131,353131,353131,353131,353131,353131,353131,353131,1772,4838804,772367,107429621,107129237,37605,37605,1510,449060,449060,449060,449060
411,411_MODEL7434234848.xml.ssa,./models/sbml/test/all/411_MODEL7434234848.xml.ssa.sbml,WithProbWEAK_UNTIL,657,214,189238,189238,189238,189238,189238,189238,189238,189238,189238,189238,189238,189238,1749,699092,689206,82532303,80434687,571,151,641773,641773,641773,641773,641773,641773,641773,641773,641773,641773,641773,641773,1713,14669043,1936985,238645992,232648688,122870,122870,1389,461487,461487,461487,461487
412,413_MODEL1012300000.xml.ssa,./models/sbml/test/all/413_MODEL1012300000.xml.ssa.sbml,WithProbWEAK_UNTIL,902,191,580376,580376,580376,580376,580376,580376,580376,580376,580376,580376,580376,580376,2080,4285088,804963,81512989,79294594,1056,164,709671,709671,709671,709671,709671,709671,709671,709671,709671,709671,709671,709671,1947,15198297,3901046,235958146,230175098,117173,117173,1372,421784,421784,421784,421784
413,412_BIOMD0000000183.xml.ssa,./models/sbml/test/all/412_BIOMD0000000183.xml.ssa.sbml,WithProbWEAK_UNTIL,1605,165,173261,173261,173261,173261,173261,173261,173261,173261,173261,173261,173261,173261,3972,531623,272084,5268771,5205510,897,191,3210151,3210151,3210151,3210151,3210151,3210151,3210151,3210151,3210151,3210151,3210151,3210151,1921,96295939,3159608,699120885,697423899,43771,43771,1334,875225,875225,875225,875225
414,414_MODEL9081220742.xml.ssa,./models/sbml/test/all/414_MODEL9081220742.xml.ssa.sbml,WithProbWEAK_UNTIL,512,169,131030,131030,131030,131030,131030,131030,131030,131030,131030,131030,131030,131030,2265,262379,319592,15402903,15101929,204,135,155273,155273,155273,155273,155273,155273,155273,155273,155273,155273,155273,155273,1801,1015158,257416,17467268,17296735,81441,81441,1332,471027,471027,471027,471027
415,415_BIOMD0000000293.xml.ssa,./models/sbml/test/all/415_BIOMD0000000293.xml.ssa.sbml,WithProbWEAK_UNTIL,563,245,122152,122152,122152,122152,122152,122152,122152,122152,122152,122152,122152,122152,2072,727226,308167,16508623,16348830,507,136,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1021127,1823,14899722,1417558,237096099,236356790,52038,52038,1324,532162,532162,532162,532162
416,416_MODEL9089914876.xml.ssa,./models/sbml/test/all/416_MODEL9089914876.xml.ssa.sbml,WithProbWEAK_UNTIL,579,115,99892,99892,99892,99892,99892,99892,99892,99892,99892,99892,99892,99892,1828,184707,199689,16272559,15952111,205,129,152809,152809,152809,152809,152809,152809,152809,152809,152809,152809,152809,152809,1338,575520,219495,17589040,17417172,66169,66169,1428,294026,294026,294026,294026
417,417_MODEL9089491423.xml.ssa,./models/sbml/test/all/417_MODEL9089491423.xml.ssa.sbml,WithProbWEAK_UNTIL,549,114,92420,92420,92420,92420,92420,92420,92420,92420,92420,92420,92420,92420,1712,173605,209569,16805508,16361999,615,166,164591,164591,164591,164591,164591,164591,164591,164591,164591,164591,164591,164591,1755,612635,290783,20167766,19920363,69295,69295,1445,285819,285819,285819,285819
418,418_MODEL9089538076.xml.ssa,./models/sbml/test/all/418_MODEL9089538076.xml.ssa.sbml,WithProbWEAK_UNTIL,521,121,81565,81565,81565,81565,81565,81565,81565,81565,81565,81565,81565,81565,1673,177118,246207,18030505,17551775,7600,146,154690,154690,154690,154690,154690,154690,154690,154690,154690,154690,154690,154690,1894,558182,277951,18391402,18013829,127662,127662,4601,480021,480021,480021,480021
419,419_MODEL1011080002.xml.ssa,./models/sbml/test/all/419_MODEL1011080002.xml.ssa.sbml,WithProbWEAK_UNTIL,1054,180,192641,192641,192641,192641,192641,192641,192641,192641,192641,192641,192641,192641,2090,476448,368370,42706814,42254641,560,140,529593,529593,529593,529593,529593,529593,529593,529593,529593,529593,529593,529593,2028,8432371,626813,81740366,80845645,83552,83552,1303,392175,392175,392175,392175
420,421_MODEL1106160000.xml.ssa,./models/sbml/test/all/421_MODEL1106160000.xml.ssa.sbml,WithProbWEAK_UNTIL,653,151,236794,236794,236794,236794,236794,236794,236794,236794,236794,236794,236794,236794,1754,774554,476075,152372639,146768336,595,164,635172,635172,635172,635172,635172,635172,635172,635172,635172,635172,635172,635172,2196,19466870,1485987,389462171,382262076,131836,131836,1246,666233,666233,666233,666233
421,420_MODEL1001150000.xml.ssa,./models/sbml/test/all/420_MODEL1001150000.xml.ssa.sbml,WithProbWEAK_UNTIL,780,137,89330,89330,89330,89330,89330,89330,89330,89330,89330,89330,89330,89330,2494,427930,209183,14837294,14747816,587,149,834296,834296,834296,834296,834296,834296,834296,834296,834296,834296,834296,834296,2138,16319726,1787468,386157965,385499226,72800,72800,1348,633743,633743,633743,633743
422,422_MODEL1011080004.xml.ssa,./models/sbml/test/all/422_MODEL1011080004.xml.ssa.sbml,WithProbWEAK_UNTIL,774,171,241408,241408,241408,241408,241408,241408,241408,241408,241408,241408,241408,241408,2677,866294,491890,197213365,190496643,545,153,489882,489882,489882,489882,489882,489882,489882,489882,489882,489882,489882,489882,2517,9267183,884309,351585439,342091580,137490,137490,1379,656876,656876,656876,656876
423,423_MODEL1106080000.xml.ssa,./models/sbml/test/all/423_MODEL1106080000.xml.ssa.sbml,WithProbWEAK_UNTIL,594,135,206441,206441,206441,206441,206441,206441,206441,206441,206441,206441,206441,206441,1566,1132858,552820,214495477,207523746,625,163,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1381414,1628,77389272,2629704,1846149886,1773233404,143429,143429,1168,704273,704273,704273,704273
424,424_MODEL9087255381.xml.ssa,./models/sbml/test/all/424_MODEL9087255381.xml.ssa.sbml,WithProbWEAK_UNTIL,497,125,115943,115943,115943,115943,115943,115943,115943,115943,115943,115943,115943,115943,1702,392615,306287,34586069,34120361,300,155,498418,498418,498418,498418,498418,498418,498418,498418,498418,498418,498418,498418,1770,10517605,1293803,207340235,206739749,105015,105015,1355,485706,485706,485706,485706
425,425_MODEL9086207764.xml.ssa,./models/sbml/test/all/425_MODEL9086207764.xml.ssa.sbml,WithProbWEAK_UNTIL,640,156,112388,112388,112388,112388,112388,112388,112388,112388,112388,112388,112388,112388,2045,394250,321719,34587735,34136562,548,183,597938,597938,597938,597938,597938,597938,597938,597938,597938,597938,597938,597938,2159,10477952,990555,194860909,194242612,78175,78175,1412,507022,507022,507022,507022
426,426_MODEL9086518048.xml.ssa,./models/sbml/test/all/426_MODEL9086518048.xml.ssa.sbml,WithProbWEAK_UNTIL,638,150,143450,143450,143450,143450,143450,143450,143450,143450,143450,143450,143450,143450,1928,374794,303308,36393705,35925508,599,167,568136,568136,568136,568136,568136,568136,568136,568136,568136,568136,568136,568136,2007,10726587,1071499,205656985,205043575,79985,79985,1372,480941,480941,480941,480941
427,427_MODEL9087474843.xml.ssa,./models/sbml/test/all/427_MODEL9087474843.xml.ssa.sbml,WithProbWEAK_UNTIL,642,138,153097,153097,153097,153097,153097,153097,153097,153097,153097,153097,153097,153097,2075,387562,301785,36844568,36377754,320,160,540112,540112,540112,540112,540112,540112,540112,540112,540112,540112,540112,540112,2034,9537796,1056225,191809507,191210117,80950,80950,1378,486883,486883,486883,486883
428,428_MODEL1011080003.xml.ssa,./models/sbml/test/all/428_MODEL1011080003.xml.ssa.sbml,WithProbWEAK_UNTIL,1624,151,1041688,1041688,1041688,1041688,1041688,1041688,1041688,1041688,1041688,1041688,1041688,1041688,4576,3376744,810649,255919650,251857389,777,115993,3711109,3711109,3711109,3711109,3711109,3711109,3711109,3711109,3711109,3711109,3711109,3711109,2034,359203360,7449775,2432401741,2396283092,171894,171894,1268,971078,971078,971078,971078
429,429_MODEL0403888565.xml.ssa,./models/sbml/test/all/429_MODEL0403888565.xml.ssa.sbml,WithProbWEAK_UNTIL,11197,4743,176849,176849,176849,176849,176849,176849,176849,176849,176849,176849,176849,176849,49084,298357,283265,25683919,24436031,14470,5485,500113,500113,500113,500113,500113,500113,500113,500113,500113,500113,500113,500113,8791,5691532,851412,176591468,169961650,198506,198506,22101,1381298,1381298,1381298,1381298
430,431_MODEL0403954746.xml.ssa,./models/sbml/test/all/431_MODEL0403954746.xml.ssa.sbml,WithProbWEAK_UNTIL,5134,490,185335,185335,185335,185335,185335,185335,185335,185335,185335,185335,185335,185335,4970,292940,276852,24320472,23078534,10329,412,544323,544323,544323,544323,544323,544323,544323,544323,544323,544323,544323,544323,4871,5639377,874642,181556819,175029255,132168,132168,14936,911973,911973,911973,911973
431,430_MODEL0403928902.xml.ssa,./models/sbml/test/all/430_MODEL0403928902.xml.ssa.sbml,WithProbWEAK_UNTIL,4722,669,199331,199331,199331,199331,199331,199331,199331,199331,199331,199331,199331,199331,5275,335076,315906,23979102,22777859,5074,546,517075,517075,517075,517075,517075,517075,517075,517075,517075,517075,517075,517075,5669,5907017,870983,178112796,170759986,138685,138685,1508,942380,942380,942380,942380
432,432_MODEL0403988150.xml.ssa,./models/sbml/test/all/432_MODEL0403988150.xml.ssa.sbml,WithProbWEAK_UNTIL,4234,786,176801,176801,176801,176801,176801,176801,176801,176801,176801,176801,176801,176801,2460,273685,260926,25129595,23892276,10951,781,524124,524124,524124,524124,524124,524124,524124,524124,524124,524124,524124,524124,22087,5899313,891070,176161104,169829445,150032,150032,1620,978749,978749,978749,978749
433,433_MODEL0404023805.xml.ssa,./models/sbml/test/all/433_MODEL0404023805.xml.ssa.sbml,WithProbWEAK_UNTIL,4179,605,175638,175638,175638,175638,175638,175638,175638,175638,175638,175638,175638,175638,2712,290525,279681,24307248,23063379,4239,514,494777,494777,494777,494777,494777,494777,494777,494777,494777,494777,494777,494777,2512,5954698,1096606,182049439,175055818,144124,144124,1600,910732,910732,910732,910732
434,435_BIOMD0000000235.xml.ssa,./models/sbml/test/all/435_BIOMD0000000235.xml.ssa.sbml,WithProbWEAK_UNTIL,5314,929,221673,221673,221673,221673,221673,221673,221673,221673,221673,221673,221673,221673,2400,1038303,355109,518936101,501609708,8298,84268,4999884,4999884,4999884,4999884,4999884,4999884,4999884,4999884,4999884,4999884,4999884,4999884,2289,498058917,10661485,11690003409,11176625852,167925,167925,1352,861532,861532,861532,861532
435,434_BIOMD0000000255.xml.ssa,./models/sbml/test/all/434_BIOMD0000000255.xml.ssa.sbml,WithProbWEAK_UNTIL,4826,466,235576,235576,235576,235576,235576,235576,235576,235576,235576,235576,235576,235576,2359,688200,520429,91477198,90846282,17402,744,1587247,1587247,1587247,1587247,1587247,1587247,1587247,1587247,1587247,1587247,1587247,1587247,2352,28092439,2778713,1121145553,1118102599,149206,149206,1425,1119665,1119665,1119665,1119665
436,436_MODEL3631586579.xml.ssa,./models/sbml/test/all/436_MODEL3631586579.xml.ssa.sbml,WithProbWEAK_UNTIL,4232,570,183737,183737,183737,183737,183737,183737,183737,183737,183737,183737,183737,183737,2805,743886,433737,69513970,69080579,17220,866,1400018,1400018,1400018,1400018,1400018,1400018,1400018,1400018,1400018,1400018,1400018,1400018,2964,72883550,2613587,1105487391,1104431125,152674,152674,1561,1059890,1059890,1059890,1059890
437,440_MODEL5662425708.xml.ssa,./models/sbml/test/all/440_MODEL5662425708.xml.ssa.sbml,WithProbWEAK_UNTIL,18192,1594,396718,396718,396718,396718,396718,396718,396718,396718,396718,396718,396718,396718,2128,3436334,937810,475712128,465122820,6324,949,5336316,5336316,5336316,5336316,5336316,5336316,5336316,5336316,5336316,5336316,5336316,5336316,1884,696906179,10952600,6805477280,6643731100,204433,204433,1503,1200495,1200495,1200495,1200495
438,438_MODEL5662377562.xml.ssa,./models/sbml/test/all/438_MODEL5662377562.xml.ssa.sbml,WithProbWEAK_UNTIL,5272,407,394152,394152,394152,394152,394152,394152,394152,394152,394152,394152,394152,394152,2345,3289853,897635,459355201,450361014,6568,8341,4911415,4911415,4911415,4911415,4911415,4911415,4911415,4911415,4911415,4911415,4911415,4911415,2052,634274235,10471008,4879097013,4788116950,201009,201009,1648,1172837,1172837,1172837,1172837
439,437_MODEL5662324959.xml.ssa,./models/sbml/test/all/437_MODEL5662324959.xml.ssa.sbml,WithProbWEAK_UNTIL,4529,370,392069,392069,392069,392069,392069,392069,392069,392069,392069,392069,392069,392069,2285,3277743,919597,447126052,438203910,6316,1186,4961096,4961096,4961096,4961096,4961096,4961096,4961096,4961096,4961096,4961096,4961096,4961096,2286,641307571,10665997,6677754278,6515712107,212545,212545,1325,1214869,1214869,1214869,1214869
440,439_MODEL5662398146.xml.ssa,./models/sbml/test/all/439_MODEL5662398146.xml.ssa.sbml,WithProbWEAK_UNTIL,4341,407,390075,390075,390075,390075,390075,390075,390075,390075,390075,390075,390075,390075,2287,3236721,893739,455029099,445928367,6605,911,5027521,5027521,5027521,5027521,5027521,5027521,5027521,5027521,5027521,5027521,5027521,5027521,1925,649304795,10772328,6652478568,6490634287,200860,200860,1405,1187761,1187761,1187761,1187761
441,441_MODEL1011080001.xml.ssa,./models/sbml/test/all/441_MODEL1011080001.xml.ssa.sbml,WithProbWEAK_UNTIL,4133,391,460644,460644,460644,460644,460644,460644,460644,460644,460644,460644,460644,460644,2060,4321253,942572,499351754,489938346,6467,1175,5164162,5164162,5164162,5164162,5164162,5164162,5164162,5164162,5164162,5164162,5164162,5164162,2056,615650683,30470018,8826311409,8582432725,250564,250564,1464,1317593,1317593,1317593,1317593
442,442_MODEL1011090000.xml.ssa,./models/sbml/test/all/442_MODEL1011090000.xml.ssa.sbml,WithProbWEAK_UNTIL,6641,538,447020,447020,447020,447020,447020,447020,447020,447020,447020,447020,447020,447020,2144,3463867,1075071,618026904,603139398,1583,419,6108762,6108762,6108762,6108762,6108762,6108762,6108762,6108762,6108762,6108762,6108762,6108762,2095,599752604,11038722,10066988618,9732391264,228205,228205,1214,1285053,1285053,1285053,1285053
443,443_MODEL1011300000.xml.ssa,./models/sbml/test/all/443_MODEL1011300000.xml.ssa.sbml,WithProbWEAK_UNTIL,8508,214,452311,452311,452311,452311,452311,452311,452311,452311,452311,452311,452311,452311,2096,2234704,953597,440324206,433726397,1508,370,3779922,3779922,3779922,3779922,3779922,3779922,3779922,3779922,3779922,3779922,3779922,3779922,2106,350515029,6997322,4307140667,4274025070,237485,237485,1092,1471522,1471522,1471522,1471522
444,444_MODEL1001200000.xml.ssa,./models/sbml/test/all/444_MODEL1001200000.xml.ssa.sbml,WithProbWEAK_UNTIL,1630,197,617037,617037,617037,617037,617037,617037,617037,617037,617037,617037,617037,617037,2809,7730860,1307219,640693282,630204927,1568,363,11722916,11722916,11722916,11722916,11722916,11722916,11722916,11722916,11722916,11722916,11722916,11722916,2305,2435469090,25196043,15157824606,14980931829,306655,306655,1342,1881694,1881694,1881694,1881694
445,445_MODEL1007060000.xml.ssa,./models/sbml/test/all/445_MODEL1007060000.xml.ssa.sbml,WithProbWEAK_UNTIL,1219,173,518956,518956,518956,518956,518956,518956,518956,518956,518956,518956,518956,518956,2133,2816100,1123771,757887645,738727348,1123,305,4848169,4848169,4848169,4848169,4848169,4848169,4848169,4848169,4848169,4848169,4848169,4848169,2552,611610332,9641112,9938099442,9607429370,298991,298991,1188,1590473,1590473,1590473,1590473
446,446_MODEL1106220000.xml.ssa,./models/sbml/test/all/446_MODEL1106220000.xml.ssa.sbml,WithProbWEAK_UNTIL,1545,197,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,3076,14784464,2497681,1886323856,1827015538,1192,312,12804505,12804505,12804505,12804505,12804505,12804505,12804505,12804505,12804505,12804505,12804505,12804505,2154,2760039009,27399730,48561311660,46485096794,362278,362278,1283,2158716,2158716,2158716,2158716
